Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,_true_binary,_true_category
1033.0,49.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,122448.98,40816.33,49.0,0.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,20408.164,20408.164,0.0,6.0,2.0,3.4641016,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
22.0,12287944.0,21.0,32.0,2008.0,2745.0,640.0,0.0,95.61905,140.04517,976.0,0.0,85.78125,220.24059,386.80188,4.313171,236306.61,638770.8,2294997.0,17.0,10100000.0,506090.25,899932.8,2364724.0,547.0,12300000.0,396380.8,792581.75,2294997.0,17.0,0.0,0.0,0.0,0.0,680.0,1032.0,1.7089921,2.6041784,0.0,976.0,88.01852,189.59027,35944.473,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,89.679245,95.61905,85.78125,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2008.0,32.0,2745.0,29200.0,247.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
53.0,23508.0,1.0,1.0,47.0,175.0,47.0,47.0,47.0,0.0,175.0,175.0,175.0,0.0,9443.594,85.07742,23508.0,0.0,23508.0,23508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.53871,42.53871,47.0,175.0,89.666664,73.90083,5461.3335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,134.5,47.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,1.0,175.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
8080.0,150491.0,4.0,3.0,210.0,134.0,198.0,0.0,52.5,97.04123,128.0,0.0,44.666668,72.23111,2285.851,46.51441,25081.834,60470.04,148514.0,18.0,150491.0,50163.668,86089.55,149570.0,18.0,149049.0,74524.5,104636.95,148514.0,535.0,0.0,0.0,0.0,0.0,92.0,72.0,26.579662,19.934748,0.0,198.0,43.0,76.44232,5843.4287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.142857,52.5,44.666668,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.0,3.0,134.0,8192.0,237.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,botnet
80.0,1461149.0,3.0,4.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,11595.0,0.0,2901.75,5795.5005,7961.5425,4.7907505,243524.83,596259.3,1460634.0,2.0,509.0,254.5,292.0351,461.0,48.0,1461099.0,487033.0,843163.25,1460634.0,4.0,0.0,0.0,0.0,0.0,72.0,92.0,2.0531788,2.7375715,0.0,11595.0,1454.125,4097.5376,16800000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1661.8572,8.666667,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,4.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
21.0,56.0,2.0,0.0,14.0,0.0,14.0,0.0,7.0,9.899495,0.0,0.0,0.0,0.0,250000.0,35714.285,56.0,0.0,56.0,56.0,56.0,56.0,0.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,0.0,35714.285,0.0,0.0,14.0,9.333333,8.082904,65.333336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,229.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
80.0,85919500.0,6.0,5.0,356.0,11595.0,356.0,0.0,59.333332,145.3364,8688.0,0.0,2319.0,3774.2375,139.0953,0.12802681,8591950.0,27100000.0,85700000.0,1.0,85800000.0,17200000.0,38300000.0,85700000.0,1.0,169867.0,42466.75,70197.08,146523.0,186.0,0.0,0.0,0.0,0.0,200.0,168.0,0.06983281,0.058194004,0.0,8688.0,995.9167,2560.0571,6553892.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1086.4546,59.333332,2319.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,356.0,5.0,11595.0,251.0,235.0,1.0,32.0,2.0,0.0,2.0,2.0,85700000.0,0.0,85700000.0,85700000.0,attack,dos
49158.0,53.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,150943.39,37735.848,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,18867.924,18867.924,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
5500.0,98.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,81632.66,20408.164,98.0,0.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,10204.082,10204.082,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,5004165.0,8.0,6.0,507.0,11632.0,507.0,0.0,63.375,179.25157,5792.0,0.0,1938.6666,2544.919,2425.7793,2.7976696,384935.78,1386802.8,5000494.0,3.0,3671.0,524.4286,565.98114,1459.0,3.0,5004119.0,1000823.8,2236930.2,5002366.0,46.0,0.0,0.0,0.0,0.0,264.0,200.0,1.5986683,1.1990012,0.0,5792.0,809.26666,1800.1388,3240499.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,867.0714,63.375,1938.6666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,507.0,6.0,11632.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,dos
2604.0,54.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,148148.14,37037.035,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,18518.518,18518.518,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,5136270.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787753,1712090.0,2964670.8,5135397.0,98.0,5136270.0,2568135.0,3630656.8,5135397.0,873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,40.0,0.5840815,0.19469382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,web_attack
2811.0,62.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,129032.26,32258.064,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,16129.032,16129.032,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,1252004.0,3.0,6.0,26.0,11607.0,20.0,0.0,8.666667,10.263203,5840.0,0.0,1934.5,2538.9192,9291.504,7.1884756,156500.5,442264.03,1251048.0,4.0,654.0,327.0,456.791,650.0,4.0,1251968.0,250393.6,559382.9,1251048.0,15.0,0.0,0.0,0.0,0.0,72.0,132.0,2.3961585,4.792317,0.0,5840.0,1163.3,2138.329,4572451.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1292.5555,8.666667,1934.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,6.0,11607.0,8192.0,229.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
80.0,5005011.0,8.0,6.0,420.0,11632.0,420.0,0.0,52.5,148.49242,4392.0,0.0,1938.6666,2190.7188,2407.9868,2.7971966,385000.84,1386961.6,5001088.0,16.0,3923.0,560.4286,528.6848,1540.0,212.0,5004892.0,1000978.4,2237078.0,5002785.0,16.0,0.0,0.0,0.0,0.0,264.0,200.0,1.5983981,1.1987985,0.0,4392.0,803.4667,1626.5615,2645702.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,860.8571,52.5,1938.6666,0.0,0.0,0.0,0.0,0.0,0.0,8.0,420.0,6.0,11632.0,29200.0,235.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,dos
57562.0,4.0,2.0,0.0,12.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,500000.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,60.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
22.0,113.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17699.115,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,8849.558,8849.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
1132.0,21.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,380952.38,95238.09,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,47619.047,47619.047,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
80.0,63115236.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11090825,10500000.0,11900000.0,32100000.0,999474.0,63100000.0,10500000.0,11900000.0,32100000.0,999474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.11090825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,29200.0,-1.0,0.0,40.0,7011433.0,0.0,7011433.0,7011433.0,18700000.0,12200000.0,32100000.0,8007937.0,attack,dos
443.0,627527.0,7.0,7.0,376.0,3788.0,201.0,0.0,53.714287,78.68654,1460.0,0.0,541.1429,661.71783,6635.5713,22.309797,48271.31,57918.727,189737.0,49.0,619561.0,103260.164,43453.805,189737.0,74900.0,542070.0,90345.0,112790.375,275209.0,49.0,0.0,0.0,0.0,0.0,152.0,152.0,11.154899,11.154899,0.0,1460.0,277.6,505.57547,255606.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,297.42856,53.714287,541.1429,0.0,0.0,0.0,0.0,0.0,0.0,7.0,376.0,7.0,3788.0,8192.0,60.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
1864.0,70.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,85714.29,28571.428,70.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,14285.714,14285.714,0.0,6.0,2.0,3.4641016,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
53.0,23307.0,1.0,1.0,52.0,102.0,52.0,52.0,52.0,0.0,102.0,102.0,102.0,0.0,6607.457,85.81113,23307.0,0.0,23307.0,23307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,42.905563,42.905563,52.0,102.0,68.666664,28.867514,833.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,103.0,52.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,1.0,102.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
18183.0,65.0,1.0,1.0,6.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,184615.39,30769.23,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,15384.615,15384.615,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,6.0,913.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
53.0,570411.0,1.0,1.0,45.0,136.0,45.0,45.0,45.0,0.0,136.0,136.0,136.0,0.0,317.31506,3.5062437,570411.0,0.0,570411.0,570411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,1.7531219,1.7531219,45.0,136.0,75.333336,52.538876,2760.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.0,45.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,1.0,136.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
22.0,509.0,2.0,1.0,8.0,2.0,6.0,2.0,4.0,2.828427,2.0,2.0,2.0,0.0,19646.365,5893.9097,254.5,272.2361,447.0,62.0,509.0,509.0,0.0,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,24.0,3929.2732,1964.6366,2.0,6.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,1024.0,29200.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
21.0,9264708.0,9.0,15.0,111.0,188.0,29.0,0.0,12.333333,10.36822,34.0,0.0,12.533334,14.54975,32.27301,2.5904756,402813.4,1055773.1,3411520.0,1.0,5989237.0,748654.6,1406388.5,3456232.0,4.0,9264590.0,661756.44,1304538.6,3411520.0,1.0,0.0,0.0,0.0,0.0,296.0,488.0,0.97142833,1.6190473,0.0,34.0,11.96,12.866235,165.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.458333,12.333333,12.533334,0.0,0.0,0.0,0.0,0.0,0.0,9.0,111.0,15.0,188.0,29200.0,227.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
80.0,28127000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071106054,28100000.0,0.0,28100000.0,28100000.0,28100000.0,28100000.0,0.0,28100000.0,28100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.071106054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,410.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,28100000.0,0.0,28100000.0,28100000.0,attack,dos
8080.0,1011372.0,3.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,17.797606,5.932535,202274.4,276293.44,507628.0,469.0,1010809.0,505404.5,3819.0837,508105.0,502704.0,1010903.0,505451.5,3874.238,508191.0,502712.0,0.0,0.0,0.0,0.0,92.0,60.0,2.9662676,2.9662676,0.0,6.0,2.5714285,3.207135,10.285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,18.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,botnet
53.0,62283.0,1.0,1.0,44.0,150.0,44.0,44.0,44.0,0.0,150.0,150.0,150.0,0.0,3114.8147,32.111492,62283.0,0.0,62283.0,62283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,32.0,16.055746,16.055746,44.0,150.0,79.333336,61.199127,3745.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.0,44.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,1.0,150.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
80.0,11803762.0,5.0,4.0,399.0,3525.0,399.0,0.0,79.8,178.43822,3525.0,0.0,881.25,1762.5,332.4364,0.76246876,1475470.2,2773350.5,6800255.0,19.0,6802468.0,1700617.0,3400373.2,6801177.0,239.0,11800000.0,3934581.0,3523289.2,6800255.0,844.0,0.0,0.0,0.0,0.0,168.0,136.0,0.42359376,0.33887503,0.0,3525.0,392.4,1107.8031,1227227.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,436.0,79.8,881.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,399.0,4.0,3525.0,29200.0,235.0,1.0,32.0,863.0,0.0,863.0,863.0,6800255.0,0.0,6800255.0,6800255.0,attack,dos
43492.0,53.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.848,53.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,18867.924,18867.924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,349.0,731.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
80.0,98360860.0,6.0,4.0,389.0,11595.0,371.0,0.0,64.833336,150.01923,11595.0,0.0,2898.75,5797.5,121.837074,0.10166645,10900000.0,32800000.0,98300000.0,4.0,98400000.0,19700000.0,44000000.0,98300000.0,4.0,98400000.0,32800000.0,56800000.0,98400000.0,541.0,0.0,0.0,0.0,0.0,164.0,136.0,0.06099987,0.04066658,0.0,11595.0,1090.0,3485.8674,12200000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199.0,64.833336,2898.75,0.0,0.0,0.0,0.0,0.0,0.0,6.0,389.0,4.0,11595.0,0.0,235.0,3.0,20.0,13994.0,0.0,13994.0,13994.0,98300000.0,0.0,98300000.0,98300000.0,attack,dos
80.0,26115.0,5.0,0.0,30.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1148.7651,191.46085,6528.75,12375.77,25078.0,0.0,26115.0,6528.75,12375.77,25078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,191.46085,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,0.0,0.0,256.0,-1.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,ddos
8080.0,196135.0,5.0,4.0,214.0,145.0,196.0,0.0,42.8,85.6808,129.0,0.0,36.25,61.96975,1830.372,45.88676,24516.875,68423.836,193856.0,35.0,196135.0,49033.75,97073.41,194643.0,35.0,194725.0,64908.332,111672.125,193856.0,239.0,0.0,0.0,0.0,0.0,112.0,92.0,25.492645,20.394115,0.0,196.0,35.9,68.64797,4712.5444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.88889,42.8,36.25,0.0,0.0,0.0,0.0,0.0,0.0,5.0,214.0,4.0,145.0,8192.0,237.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,botnet
80.0,17070584.0,4.0,3.0,239.0,0.0,231.0,0.0,59.75,114.228935,0.0,0.0,0.0,0.0,14.000693,0.41006216,2845097.2,6968642.5,17100000.0,2.0,17100000.0,5690173.0,9855115.0,17100000.0,2.0,17100000.0,8535268.0,12100000.0,17100000.0,692.0,0.0,0.0,0.0,0.0,136.0,104.0,0.23432124,0.17574093,0.0,231.0,29.875,81.31497,6612.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.142857,59.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,239.0,3.0,0.0,29200.0,235.0,2.0,32.0,740.0,0.0,740.0,740.0,17100000.0,0.0,17100000.0,17100000.0,attack,dos
80.0,75000120.0,8.0,4.0,56.0,11607.0,20.0,0.0,7.0,5.656854,11595.0,0.0,2901.75,5795.5005,155.50642,0.15999974,6818192.5,20900000.0,69700000.0,0.0,74300000.0,10600000.0,26100000.0,69700000.0,0.0,706814.0,235604.67,407121.78,705708.0,18.0,0.0,0.0,0.0,0.0,172.0,92.0,0.1066665,0.05333325,0.0,11595.0,897.61536,3214.1675,10300000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,972.4167,7.0,2901.75,0.0,0.0,0.0,0.0,0.0,0.0,8.0,56.0,4.0,11607.0,256.0,229.0,6.0,20.0,4588930.0,0.0,4588930.0,4588930.0,69700000.0,0.0,69700000.0,69700000.0,attack,ddos
53.0,234.0,2.0,2.0,88.0,120.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,888888.9,17094.018,78.0,51.961525,138.0,48.0,48.0,48.0,0.0,48.0,48.0,48.0,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,40.0,40.0,8547.009,8547.009,44.0,60.0,50.4,8.763561,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,63.0,44.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,2.0,120.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,benign
22.0,75.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26666.666,75.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,13333.333,13333.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,259.0,247.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,brute_force
1236.0,48.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,6.0,6.0,6.0,0.0,166666.67,41666.668,48.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,20.0,20833.334,20833.334,2.0,6.0,3.3333333,2.309401,5.3333335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,attack,probe
